494,0.0621061010060651
021,0.04423167633252411
043,0.0007634967990303455
281,0.0035974246596419093
333,0.00199027041116613
494,0.08632546991176902
192,0.024832695289819316
349,0.0009819400426361073
343,0.002586523979251451
477,0.06039407932135669
383,0.001816495888479994
020,0.22764346139696132
362,0.002778910060352798
338,0.0016743971971349134
359,0.001690979822195982
247,0.003919381434479931
380,0.004645886101735486
498,0.0032911241378623364
256,0.006687675500602812
007,0.0016153182290503038
359,0.001233305883232664
040,0.008694046359328775
156,0.004545553650054614
292,0.004231693993265128
156,0.05681942062568268
156,0.004545553650054614
281,0.006072818259127633
281,0.0040485455060850885
284,0.008158151042753756
133,0.014793317883709248
289,0.005605157477976672
426,0.00851108417073917
011,0.0019359929615802487
089,0.023568981200704976
284,0.007249105560052188
461,0.0051271049864180475
247,0.003919381434479931
137,0.001767464176757988
249,0.0021531983974038557
043,0.0007634967990303455
363,0.0015532912453166427
390,0.0027981646588731515
309,0.0029502443301397865
309,0.0026215048563148183
223,0.006993356009105946
119,0.008163504160235879
380,0.0029523344980017054
383,0.007265983553919976
383,0.00908247944239997
266,0.005902234906075594
249,0.0019132720628382812
250,0.009952428541284683
152,0.003756332306856809
279,0.0028712624833139807
354,0.0023060575236699683
070,0.022109771958159177
179,0.005892570416892712
349,0.0007631090464056587
097,0.051623154938587046
269,0.0031933214425563343
154,0.004880549640985597
502,0.03353417881455385
380,0.003921363839104689
380,0.005381359404740102
051,0.037729986276722145
387,0.08290599093405686
394,0.011728111180429372
386,0.005448912639820882
461,0.006226816987086826
498,0.018458954990236254
492,0.005594577924635419
461,0.0051271049864180475
076,0.004730486821368622
043,0.0011452451985455182
046,0.02677441967044364
137,0.0026511962651369824
292,0.004231693993265128
027,0.0014271735062070213
076,0.006307315761824831
027,0.002140760259310532
059,0.06824003690789869
181,0.001825925171461744
027,0.0032122851381873167
007,0.0011376036774777983
249,0.0021531983974038557
393,0.002912943184312685
269,0.0031933214425563343
247,0.003764411985441295
083,0.06245698293265304
019,0.004933061197541427
382,0.0037145243850117866
007,0.002009248633056995
011,0.005176891526442646
011,0.005176891526442646
007,0.0033918157961285384
355,0.0030917446173457947
380,0.009879399227835326
350,0.0021129722045175746
484,0.016629798316336458
483,0.08188804428947843
473,0.04079075521376878
462,0.003266258949907976
349,0.0009819400426361073
029,0.004262809503501126
037,0.0046990622765427795
037,0.005071048614256692
251,0.01158358615958787
249,0.0021531983974038557
181,0.0025245229456678665
307,0.002786378575632582
260,0.004890401077122437
034,0.011218377222903047
161,0.00998489593916491
137,0.001767464176757988
295,0.031683820900338236
295,0.010561273633446076
459,0.011434908400918637
009,0.0061773487289967614
181,0.0028411007856130347
067,0.019832912936196295
254,0.00907347720359899
461,0.011065951931010598
154,0.010944392176783403
362,0.002778910060352798
152,0.004227380339857111
380,0.0052173157214044355
380,0.005807357627169356
380,0.0027918663800409857
380,0.0040521075585417295
380,0.004898409095487502
076,0.004730486821368622
076,0.02680609198775553
007,0.010100116371060983
161,0.00998489593916491
465,0.0183498235106187
498,0.014392068499493446
355,0.00206116307823053
363,0.004659873735949928
292,0.0030629738216648356
380,0.004982483249065909
498,0.008635241099696067
498,0.005273987140067501
304,0.007403995441499393
152,0.0056344984602852135
292,0.0024868304847878928
292,0.0028171079104897297
380,0.0017403440337969754
461,0.00934022548063024
